title,brand,price,list_price,discount_pct,price_currency,stars,reviews_count,breadCrumbs,description
"HP 15.6"" FHD Touchscreen i7 Laptop, 10-Core Intel Core i7-1355U(Up to 5GHz Beat Core 7 160U), 32GB RAM 1TB SSD, Intel Iris Xe Graphics, Win 11 Pro Wifi6 Computer for Business Gaming W/Accessory",HP,839.99,1199.99,30.0,$,5.0,5,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"We sells laptop-computer with upgraded configurations. If the computer has modifications (listed above), then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised. If no modifications are listed, the item is unopened and untested. Defects & blemishes are significantly reduced by our in depth inspection & testing. Microprocessor: Intel Core i7-1355U (10 Cores, up to 5.0 GHz) Memory: Upgraded to 32GB DDR4 RAM  Solid state drive capacity: Upgraded to 1TB SSD(expandable up to 2TB) Video graphics: Intel Iris Xe Graphics Display: 15.6"" Full HD (1920×1080) Touch-Screen, Anti-glare Display Wireless connectivity: Wi-Fi 6 and Bluetooth combo  External ports: USB 3.0 Type-C | 2 USB 3.0 Type-A | HDMI 1.4 | Headphone/Microphone Combo Jack | AC Power Port   Minimum dimensions (W x D x H): 14.17 x 9.29 x 0.73 in Weight: 3.52 LB Battery life mixed usage: Up to 7.75 hours  Webcam:  Wide Vision 720p HD Webcam with Privacy Shutter Operating system: Windows 11 Pro"
"HP 17.3"" Touchscreen Laptop, Intel Core i7-1355U, Pale Rose Gold, 32GB RAM, 1TB SSD, Webcam, HDMI, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Windows 11 Home",HP,949.0,,0.0,$,4.4,36,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"HP Victus Gaming 15 Laptop 15.6"" 144Hz FHD IPS 6-Core AMD Ryzen 7 7445HS 64GB DDR5 2TB SSD NVIDIA GeForce RTX 4050 6GB GDDR6 Wi-Fi 6 Backlit Keyboard Win11 Home w/ONT 32GB USB",HP,1499.0,,0.0,$,,0,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Disclaimer: We specialize in computers with customized configurations. The factory box may be opened to install the upgrades to achieve the specifications as advertised. The modified product is professionally tested and resealed.PC Series: HP Victus Gaming 15 Gaming LaptopDisplay: 15.6"" FHD (1920 x 1080) IPS Anti-Glare 300 nits, 62.5% sRGB, micro-edge, AMD FreeSync Premium, 144Hz, Thin Bezel LCDProcessor: AMD Ryzen 7 7445HS 6-Core (Base Clock 3.2GHz, Up to 4.7GHz, 6 cores, 12 threads, 16MB L3 Cache)Graphics: NVIDIA GeForce RTX 4050 6GB GDDR6Memory: Upgraded to 64GB DDR5 5600 MHz SDRAMStorage: Upgraded to 2TB NVMe M.2 SSDKeyboard: Fullsize Backlit Keyboard with NumpadCommunications: Realtek Wi-Fi 6 (2x2) and Bluetooth 5.3; 10/100/1000Mbps LANCamera: 720p HD CameraAudio: DTS:X Ultra;Dual speakers;HP Audio BoostOperating system:  Windows 11 HomePorts & Slots: 1x USB 3.2 Gen 1 Type-C support DisplayPort / Power-off Charging / 5Gbps, 1x USB 3.2 Gen 1 Type-A support Power-off Charging / 5Gbps, 1x USB 3.2 Gen 1 Type-A support 5Gbps, 1x HDMI v2.1, 1x Headphone/Microphone Combo Jack, 1x Coaxial plug Power JackBattery: 4 Cell 70Wh, Up to 6 hours on average usageSize and Weight: 14.09 x 10.04 x 0.93 inches, 5.06 lbsColor: Mica Silver120W AC Adapter, ONT 32GB USB Drive included"
"Microsoft Surface Pro 13"" 3K 120Hz OLED Touchscreen 2-in-1 Tablet Laptop, 12-Core Snapdragon 45 Tops NPU, 16GB RAM 1TB SSD, Backlit Keyboard, Stylus, MS 365, 14-hr Battery, Copilot+, Win 11 Pro",Microsoft,1499.99,,0.0,$,3.8,14,Electronics > Computers & Accessories > Computers & Tablets > Tablets,"This Surface Pro is a Copilot+ PC with an ARM-based Snapdragon processor. Daily tasks, Microsoft 365, web browsing, video calls, and streaming run smoothly. Many traditional x86 apps also work through Windows emulation. However, some legacy or driver-dependent software, certain games, and device utilities may require an ARM64 version or may not be available yet. Please check app compatibility with the publisher before purchase. The computer is professionally upgraded and customized. The manufacturer box will be opened by our professional engineers for customizing and testing. Factory defects and blemishes are significantly reduced by our in-depth inspection and testing. We offer a 12-month warranty, please feel free to contact us if you need any support from our team.Processor Model:Qualcomm Snapdragon X EliteMaximum NPU Performance:45 trillions operations per second Display Type: OLEDScreen Type:PixelSense Screen Size:13 inchesNPU:Qualcomm Hexagon with 45 TOPSGraphics:Qualcomm Adreno GPUInterface: 2x USB C Surface Pro Keyboard portConnectivity:WiFi and BluetoothSecurity Features:Facial recognition, Password ProtectionOthers: Dimensions: 11.30 x 8.20 x 0.37 in Weight (approximate): 31.52 ouncesOS System: Windows 11 Pro"
"ASUS TUF Gaming A14 Copilot+ PC Gaming Laptop, 14” WQXGA 16:10 165Hz Display, AMD Ryzen™ AI 7 8845HS, NVIDIA® GeForce RTX™ 4050, 16GB LPDDR5X, 512GB PCIe® Gen 4.0 SSD, Wi-Fi 6E, Windows 11 Home",ASUS,1199.99,,0.0,$,4.5,44,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Jump right into the action with the TUF Gaming A14. Leverage the full gaming performance of Windows 11 Home, an AMD Ryzen™ AI 7 8845HS, and an NVIDIA® GeForce RTX™ 4050 laptop GPU with a dedicated MUX switch. Stream and multitask with ease thanks to 16GB of blisteringly fast LPDDR5X and 512GB of PCIe® Gen 4.0 SSD. As a TUF Gaming laptop, this laptop ensures peak performance even in extreme conditions."
"LG gram 16” Lightweight Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 16GB RAM, 512GB SSD, Black",LG,999.0,,0.0,$,4.1,112,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,LG gram 16Z90R-K.AAB7U1 Thin and Lightweight Laptop
"ACEMAGIC AMD Laptop Computer,16 Inch FHD Display Laptop with AMD Ryzen 7 6800H Processor up to 4.7GHz,16GB Ram DDR5 4800MHz 512GB SSD Notebook with Backlit Keyboard",ACEMAGIC,1159.99,,0.0,$,5.0,8,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,
"Lenovo Legion Pro 5i Gen 10 16"" Gaming Laptop (2025 Model) Intel Core Ultra 9 275HX 24C, NVIDIA GeForce RTX 5070 Ti 12GB, 32GB RAM, 2TB (1TB+1TB) NVMe SSD, 16.0"" WQXGA OLED 500 nits 240Hz, Win 11 Pro",Lenovo,2536.26,,0.0,$,4.0,3,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Lenovo Legion Pro 5i Gen 10 16"" Gaming Laptop (2025 Model) Intel Core Ultra 9 275HX 24C, NVIDIA GeForce RTX 5070 Ti 12GB, 32GB 6400MHz RAM, 2TB (1TB+1TB) NVMe SSD, 16.0"" WQXGA OLED 500 nits 240Hz, Win 11 Pro."
"LG Gram 16 Lightweight Laptop, IPS WQXGA Touchscreen, Intel Evo Core Ultra 7 155H (16 Core up to 4.8GHz), 32GB LPDDR5X RAM, 2TB SSD, Intel ARC Graphics, Windows 11 Pro, Backlit, with 5ave 6-in-1 kit",LG,1649.99,,0.0,$,5.0,2,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"About the product  Operating system: Windows 11 Pro  Processor: Intel Evo Edition - Intel Core Ultra 7 155H Processor (16-Core)  Display: 16 inches WQXGA (2560x1600) IPS LCD with Touch  Color gamut: DCI-P3 99% (Typical, min 95%)  Graphics: Intel ARC Graphics  Dimensions: 13.98 x 9.54 x 0.66 inches  Approximate Weight: 2.64 pounds  Color:Black  Wireless : Wireless LAN Intel AX211  Backlit: YES  Bluetooth: BT 5.3  HDMI (Standard): YES  Headphone Out: YES  USB-A: USB 3.2 Gen2x1 (x2)  USB-C: USB 4 Gen3x2 Type C (x2, with Power Delivery, Display Port, Thunderbolt 4)"
"acer 2025 Gaming Laptop | Nitro V 16 | AMD 8-Core Ryzen 7 260 | NVIDIA GeForce RTX 5050 8GB | 32GB DDR5 | 2TB SSD | 16"" 1920x1200 180Hz | Win11 Home - Wi-Fi 6E - BT 5.3 - Backlit KB - Shale Black",acer,1314.0,,0.0,$,,0,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Attention: Our specialization focuses on custom configured computers. The original package box might be opened to install an upgrade to meet the advertised specifications. Modified products have been professionally tested and resealed.Acer Nitro V 16 LED-backlit Gaming LaptopPerformance at Its Peak: Processor: AMD Ryzen 7 260 8-Core(Up to 5.1 GHz ,8 cores,16 threads)Memory: 32GB DDR5 SDRAM 5600 MHzStorage: 2TB NVMe M.2 SSDGraphics: NVIDIA GeForce RTX 5050 8GB GDDR7Stunning Display:  16"" LED-backlit IPS display with a crystal-clear 1920 x 1200 resolution. 300 nits Anti-glare 100% sRGBLow power consumption and a 180Hz refresh rate ensure a top-notch visual experienceFeatures: Keyboard: Fullsize Backlit Keyboard with NumpadOperating system: Windows 11 HomeCamera: 720p HD CameraSeamless Connectivity: Connection: MediaTek Wi-Fi 6E (2x2) and Bluetooth 5.3Port :1x USB Type-C support DisplayPort, 2x USB 3.2 Gen 2 Type-A support 10Gbps, 1x USB 3.2 Gen 1 Type-A support 5Gbps 1 x Headphone/Microphone Combo Jack 1 x Card Reader 1 x RJ-45 LAN1 x Coaxial plug Power JackAll-Day Battery Life: 4 Cell 76 Wh, battery keeps you powered up for up to 6 hours of average usage.Sleek and Lightweight: With dimensions of 14.20 x 10.90 x 0.96 inches and a weight of only 5.38 lbs; Shale BlackExtras Included:135W AC Adapter, 32GB USB DriveSupport:1 Year Support from Acer within the US"
"ASUS ROG Strix G16 16"" WUXGA 165Hz Gaming Laptop, GeForce RTX 5070 Ti 12GB GDDR7, AMD Ryzen 9 8940HX, 64GB DDR5, 2TB SSD, Backlit Keyboard, FHD Camera, Win 11, Gray, 1TB Docking Station Set",ASUS,3029.0,,0.0,$,4.6,4,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"ASUS ROG Strix G16 Gaming Laptop, GeForce RTX 5070 Ti 12GB DDR7, AMD Ryzen 9 8940HX"
"Lenovo IdeaPad Slim 5 Laptop * Intel 7 240H 10-Core * Graphics * 16"" WUXGA IPS Touchscreen * 32GB DDR5 * 1TB SSD * Backlit Keyboard * Wi-Fi 6 * 1080p+IR Camera * Win11 Pro",Lenovo,898.99,951.24,5.49,$,,0,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Disclaimer: We specialize in computers with customized configurations. The factory box may be opened to install the upgrades to achieve the specifications as advertised. The modified product is professionally tested and resealed.PC Series: Lenovo IdeaPad Slim 5 LaptopDisplay: 16"" WUXGA (1920 x 1200) IPS Touchscreen Anti-Glare 300 nits, 45% NTSC, Thin Bezel LCDProcessor: Intel 7 240H 10-Core (Base Clock 2.5GHz, Up to 5.2GHz with Intel Turbo Boost Technology, 24 MB Intel Smart cache, 10 cores, 6 Performance-Cores, 4 Efficient-Cores, 16 threads)Graphics: Intel Graphics Memory: Upgraded to 32GB DDR5 5600 MHz SDRAMStorage: Upgraded to 1TB NVMe M.2 SSDKeyboard: Full-size Backlit Keyboard with NumpadCommunications: Realtek Wi-Fi 6 (2x2) and Bluetooth 5.2Camera: 1080p + IR Camera with Privacy ShutterAudio: Stereo speakers, 2W x2, optimized with Dolby AudioOperating system:  Windows 11 ProPorts & Slots: 2x USB 3.2 Gen 1 Type-C support Power Delivery / DisplayPort / 5Gbps, 1x USB 3.2 Gen 1 Type-A support Always On / 5Gbps, 1x USB 3.2 Gen 1 Type-A support 5Gbps, 1x HDMI 1.4, 1x Headphone/Microphone Combo Jack, 1x Card Reader, 1x USB-C Power JackBattery: 3 Cell 60Wh, (Up to 8hours non-gaming battery life).Size and Weight: 14.03 x 9.87 x 0.67 inches, 4.08 lbsColor: Luna Grey65W AC Adapter, ONT 32GB USB Drive included"
"HP ProBook 460 G11 16"" WUXGA Notebook Intel Core Ultra 7 155U 32GB RAM 512GB SSD Pike Silver Aluminum - Intel Core Ultra 7 155U Dodeca-core - 1920 x 1200 WUXGA Display - in-Plane Switching (IPS)",HP,1099.0,,0.0,$,5.0,3,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"PROBOOK Professional mobility. Get the performance features and reliable, tested technology to take care of business anywhere it goes."
"GIGABYTE AORUS RTX 3080 Ti Gaming Box eGPU, WATERFORCE All-in-One Cooling, Thunderbolt 3, 64GB GDDR6X, 2x HDMI, 3x USB 3.0, Ethernet, RGB Fusion 2.0",GIGABYTE,1849.99,,0.0,$,4.0,1,Electronics > Computers & Accessories > Computer Components > Internal Components > Fans & Cooling > Graphics Card Fans,"Powerful GeForce RTX 3080 Ti delivers incredible performance for games, creators and A.I. WATERFORCE all-in-one cooling system Thunderbolt 3 plug and play Supports 3x USB 3.0 for peripherals Supports 1x Ethernet port Supports Power Delivery (PD 3.0) to charge the laptop PC RGB fusion 2.0 - 16.7M color synchronize with other AORUS devices. Powered by GIGABYTE GeForce RTX 3080 Ti graphics card, AORUS RTX 3080 Ti GAMING BOX transfers the Ultrabook laptop PC into a gaming platform, delivers the incredible performance for real-time ray tracing and graphics-intensive games."
"Lenovo Slim 7i Aura Edition 2025 Copilot+ PC with Intel Core Ultra 7 258V Processor, 14” 100% DCI-P3 OLED Touchscreen, 32GB LPDDR5X-8533MT/s Memory, 1TB SSD, Wi-Fi 7, 5MP RGB+IR Cam, and Win 11 Pro",Lenovo,1248.0,,0.0,$,3.9,22,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"Processor: Intel Core Ultra 7 258V Processor (LPE-cores up to 3.70 GHz P-cores up to 4.80 GHz / 32 GB MOP)  Memory：32 GB LPDDR5X-8533MT/s  Storage: 1 TB SSD M.2 2242 PCIe Gen4 TLC  Graphics: Integrated Intel Arc Graphics 140V  Display: 14"" WUXGA (1920 x 1200), OLED, Glare, Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz, Glass Camera: 5MP RGB+IR with Dual Microphone and Privacy Shutter  Battery: 70Wh Rechargeable Li-ion Battery, supports Rapid Charge Express (get 3 hours of runtime with a 15-minute charge)  Connectivity: Wi-Fi 7 2x2 BE 320MHz & Bluetooth 5.4  Keyboard: Backlit, Luna Grey - English (US) QWERTY  Docking Options: Various docking solutions supported via USB-C  Ports:  1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On  2x USB-C (Thunderbolt 4 / USB4 40Gbps), with USB PD 3.0 and DisplayPort 2.1  1x HDMI 2.1, up to 4K/60Hz  1x Headphone / microphone combo jack (3.5mm)  1x microSD card reader  Dimensions: 12.28 x 8.63 x 0.55 inches  Weight: lbs 2.82 lbs)  Color: Luna Grey  Warranty：1 Year Courier or Carry-in  Operating System: Windows 11 Pro 64"
"MSI Vector 16 HX AI 400 Gaming Laptop, Intel Ultra 9-275HX, 16 GB DDR5 RAM, 1 TB PCIe SSD, 16"" WQXGA (2560x1600) 240Hz Display, Nvidia G-Force RTX 5080, RGB Backlit Keyboard, W11 Home, Cosmo Gray",msi,2339.0,,0.0,$,3.6,9,Electronics > Computers & Accessories > Computers & Tablets > Laptops > Traditional Laptops,"MSI Vector 16 HX AI 400 Gaming Laptop, Intel Ultra 9-275HX, 16"" WQXGA (2560x1600) 240Hz Display, Nvidia G-Force RTX 5080, RGB Backlit Keyboard, Cosmo Gray"
"CyberpowerPC Gamer Xtreme Gaming PC Desktop, 13th Gen Intel Core i5-13400KF, NVIDIA Geforce RTX 4060 8GB, 32GB RAM, 2TB SSD, Windows 11 Home, Black",CyberpowerPC,1168.58,,0.0,$,4.2,20,Electronics > Computers & Accessories > Computers & Tablets > Desktops > Towers,"We sells computers with upgraded configurations. If the computer has modifications (listed above), then the manufacturer box is opened for it to be tested and inspected and to install the upgrades to achieve the specifications as advertised. If no modifications are listed, the item is unopened and untested. Defects & blemishes are significantly reduced by our in depth inspection & testing. Processor: Intel Core i5-13400F Processor, 20MB L3 Cache Memory: 32GB DDR5 Memory Drives: 2TB PCIe Gen4 NVMe SSD Operating System: Microsoft Windows 11 Home Graphics: NVIDIA GeForce RTX 4060, 8GB Communications: Bluetooth 4.2 10/100/1000 Gigabit Ethernet LAN 802.11AC WiFi Audio:Integrated 7.1 High Definition Channel Audio I/O Ports: 4 x USB 3.1 (2 Front, 2 Rear) 2 x USB 2.0 (2 Rear) 1 x RJ45 LAN 1 x HDMI DisplayPort 3 x Audio Jacks Accessories Included:USB Gaming Keyboard & 7 Colors Gaming Mouse, Power Cord Color: Black Dimensions (D x W x H): 18.5"" x 8.6"" x 16.5"" Weight: 33 lbs"
"Dell Latitude 13 2 in 1 Touchscreen Business Laptop(13"" FHD, Intel 10-Core i5-1335U (> i7-1255U), 16GB DDR5 RAM, 512GB SSD, AES Stylus), Backlit KB, 1080p IR Webcam, Wi-Fi 6E, Win 11 Pro w/AI Copilot",Dell,849.99,,0.0,$,4.5,5,Electronics > Computers & Accessories > Computers & Tablets > Laptops > 2 in 1 Laptops,"2-in-1 DesignConstructed with an aluminum chassis, multi-touch display, and a unique 360° hinge, the Latitude enables you to work your way in four different modes with traditional notebook style, tent, stand, and tablet mode.ExpressChargeExpressCharge analyzes usage to extend run time and charge faster when you need a boost in power. Advanced Charge prevents overcharging to extend battery life.Intelligent AudioIntelligent audio removes background noise and echoes on both ends of the call, and Voice Quality Monitoring lets you know when your voice quality is poor.Optimized DisplayOptimized 16:9 screen with optional battery saving and ComfortView Plus display to maximize performance and keep your eyes comfortable.Technical SpecificationsProcessor: Intel Core i5-1335U Processor (10 Cores, 12 Threads, 12 MB Cache, Max Turbo up to 4.6 GHz)Graphics: Integrated Intel Iris Xe GraphicsDisplay: 13.3"" FHD (1920 x 1080), Touchscreen, IPS, Anti-Glare, 300 nits, 72% NTSCMemory: 16GB DDR5 RAMStorage: 512GB PCIe NVMe M.2 SSDNetworking: Intel Wi-Fi 6E + Bluetooth Operating System: Windows 11 Pro 64-bitBattery: 54WhCamera: 1080p FHD IR WebcamKeyboard: BacklitSecurity: Webcam Shutter, Wedge-Shaped Lock SlotDimensions: 12.05 x 8.29 x 0.74 inchesWeight: 2.97 lbI/O PortsUSB Type-C 3.2 Gen2 with Power Delivery & DisplayPort2x USB 3.2 Gen 1HDMI 1.4 universal audioPower"
